ID,SensorType,Temperature,Status
926,Thermocouple,25.63,Outlier
926,RTD,-14.00,Outlier
926,Thermo-Optical,550.88,Outlier
926,Thermo-Acoustic,125.00,Outlier
927,Thermocouple,25.58,Outlier
927,RTD,-33.00,Outlier
927,Thermo-Optical,518.90,Outlier
927,Thermo-Acoustic,25.00,Outlier
928,Thermocouple,25.64,Outlier
928,RTD,-5.00,Outlier
928,Thermo-Optical,427.22,Outlier
928,Thermo-Acoustic,250.00,Outlier
929,Thermocouple,25.59,Outlier
929,RTD,31.00,Outlier
929,Thermo-Optical,559.47,Outlier
929,Thermo-Acoustic,125.00,Outlier
930,Thermocouple,25.55,Outlier
930,RTD,45.00,Outlier
930,Thermo-Optical,564.99,Outlier
930,Thermo-Acoustic,25.00,Outlier
931,Thermocouple,25.63,Outlier
931,RTD,-39.00,Outlier
931,Thermo-Optical,525.78,Outlier
931,Thermo-Acoustic,125.00,Outlier
932,Thermocouple,25.63,Outlier
932,RTD,38.00,Outlier
932,Thermo-Optical,496.45,Outlier
932,Thermo-Acoustic,150.00,Outlier
933,Thermocouple,25.63,Outlier
933,RTD,17.00,Outlier
933,Thermo-Optical,427.22,Outlier
933,Thermo-Acoustic,100.00,Outlier
934,Thermocouple,25.71,Outlier
934,RTD,-1.00,Outlier
934,Thermo-Optical,562.25,Outlier
934,Thermo-Acoustic,200.00,Valid
935,Thermocouple,25.68,Outlier
935,RTD,6.00,Outlier
935,Thermo-Optical,427.22,Outlier
935,Thermo-Acoustic,150.00,Valid
936,Thermocouple,25.65,Outlier
936,RTD,-26.00,Outlier
936,Thermo-Optical,535.61,Outlier
936,Thermo-Acoustic,125.00,Outlier
937,Thermocouple,25.58,Outlier
937,RTD,-20.00,Outlier
937,Thermo-Optical,525.78,Outlier
937,Thermo-Acoustic,100.00,Outlier
938,Thermocouple,25.58,Outlier
938,RTD,11.00,Outlier
938,Thermo-Optical,578.10,Outlier
938,Thermo-Acoustic,200.00,Valid
939,Thermocouple,25.57,Outlier
939,RTD,-43.00,Outlier
939,Thermo-Optical,515.36,Outlier
939,Thermo-Acoustic,100.00,Outlier
940,Thermocouple,25.60,Outlier
940,RTD,47.00,Outlier
940,Thermo-Optical,374.14,Outlier
940,Thermo-Acoustic,125.00,Outlier
941,Thermocouple,25.60,Outlier
941,RTD,-19.00,Outlier
941,Thermo-Optical,562.25,Outlier
941,Thermo-Acoustic,50.00,Outlier
942,Thermocouple,25.71,Outlier
942,RTD,-16.00,Outlier
942,Thermo-Optical,580.62,Outlier
942,Thermo-Acoustic,125.00,Outlier
943,Thermocouple,25.50,Outlier
943,RTD,-30.00,Outlier
943,Thermo-Optical,496.45,Outlier
943,Thermo-Acoustic,100.00,Outlier
944,Thermocouple,25.60,Outlier
944,RTD,-5.00,Outlier
944,Thermo-Optical,538.77,Outlier
944,Thermo-Acoustic,100.00,Outlier
945,Thermocouple,25.55,Outlier
945,RTD,-32.00,Outlier
945,Thermo-Optical,522.37,Outlier
945,Thermo-Acoustic,200.00,Outlier
946,Thermocouple,25.69,Outlier
946,RTD,28.00,Outlier
946,Thermo-Optical,529.12,Outlier
946,Thermo-Acoustic,125.00,Outlier
947,Thermocouple,25.56,Outlier
947,RTD,-22.00,Outlier
947,Thermo-Optical,553.79,Outlier
947,Thermo-Acoustic,75.00,Outlier
948,Thermocouple,25.59,Outlier
948,RTD,6.00,Outlier
948,Thermo-Optical,439.26,Outlier
948,Thermo-Acoustic,250.00,Outlier
949,Thermocouple,25.64,Outlier
949,RTD,43.00,Outlier
949,Thermo-Optical,538.77,Outlier
949,Thermo-Acoustic,250.00,Outlier
950,Thermocouple,25.57,Outlier
950,RTD,21.00,Outlier
950,Thermo-Optical,439.26,Outlier
950,Thermo-Acoustic,75.00,Outlier
951,Thermocouple,25.59,Outlier
951,RTD,42.00,Outlier
951,Thermo-Optical,532.39,Outlier
951,Thermo-Acoustic,75.00,Outlier
952,Thermocouple,25.66,Outlier
952,RTD,22.00,Outlier
952,Thermo-Optical,567.68,Outlier
952,Thermo-Acoustic,175.00,Outlier
953,Thermocouple,25.68,Outlier
953,RTD,23.00,Outlier
953,Thermo-Optical,433.37,Outlier
953,Thermo-Acoustic,100.00,Outlier
954,Thermocouple,25.63,Outlier
954,RTD,-30.00,Outlier
954,Thermo-Optical,518.90,Outlier
954,Thermo-Acoustic,75.00,Outlier
955,Thermocouple,25.72,Outlier
955,RTD,23.00,Outlier
955,Thermo-Optical,556.65,Outlier
955,Thermo-Acoustic,25.00,Outlier
956,Thermocouple,25.52,Outlier
956,RTD,-9.00,Outlier
956,Thermo-Optical,532.39,Outlier
956,Thermo-Acoustic,50.00,Outlier
957,Thermocouple,25.50,Outlier
957,RTD,0.00,Outlier
957,Thermo-Optical,483.98,Outlier
957,Thermo-Acoustic,75.00,Outlier
958,Thermocouple,25.54,Outlier
958,RTD,-23.00,Outlier
958,Thermo-Optical,535.61,Outlier
958,Thermo-Acoustic,125.00,Outlier
959,Thermocouple,25.58,Outlier
959,RTD,7.00,Outlier
959,Thermo-Optical,406.98,Outlier
959,Thermo-Acoustic,50.00,Outlier
960,Thermocouple,25.70,Outlier
960,RTD,7.00,Outlier
960,Thermo-Optical,470.46,Outlier
960,Thermo-Acoustic,75.00,Outlier
961,Thermocouple,25.61,Outlier
961,RTD,-24.00,Outlier
961,Thermo-Optical,529.12,Outlier
961,Thermo-Acoustic,50.00,Outlier
962,Thermocouple,25.67,Outlier
962,RTD,31.00,Outlier
962,Thermo-Optical,538.77,Outlier
962,Thermo-Acoustic,125.00,Outlier
963,Thermocouple,25.55,Outlier
963,RTD,-2.00,Outlier
963,Thermo-Optical,564.99,Outlier
963,Thermo-Acoustic,50.00,Outlier
964,Thermocouple,25.67,Outlier
964,RTD,-38.00,Outlier
964,Thermo-Optical,564.99,Outlier
964,Thermo-Acoustic,225.00,Outlier
965,Thermocouple,25.62,Outlier
965,RTD,20.00,Outlier
965,Thermo-Optical,399.51,Outlier
965,Thermo-Acoustic,225.00,Outlier
966,Thermocouple,25.65,Outlier
966,RTD,42.00,Outlier
966,Thermo-Optical,518.90,Outlier
966,Thermo-Acoustic,25.00,Outlier
967,Thermocouple,25.70,Outlier
967,RTD,-47.00,Outlier
967,Thermo-Optical,383.16,Outlier
967,Thermo-Acoustic,100.00,Outlier
968,Thermocouple,25.70,Outlier
968,RTD,-15.00,Outlier
968,Thermo-Optical,570.34,Outlier
968,Thermo-Acoustic,125.00,Outlier
969,Thermocouple,25.52,Outlier
969,RTD,33.00,Outlier
969,Thermo-Optical,374.14,Outlier
969,Thermo-Acoustic,100.00,Outlier
970,Thermocouple,25.71,Outlier
970,RTD,-7.00,Outlier
970,Thermo-Optical,465.68,Outlier
970,Thermo-Acoustic,25.00,Outlier
971,Thermocouple,25.67,Outlier
971,RTD,41.00,Outlier
971,Thermo-Optical,414.06,Outlier
971,Thermo-Acoustic,25.00,Outlier
972,Thermocouple,25.59,Outlier
972,RTD,-34.00,Outlier
972,Thermo-Optical,496.45,Outlier
972,Thermo-Acoustic,250.00,Outlier
973,Thermocouple,25.62,Outlier
973,RTD,39.00,Outlier
973,Thermo-Optical,399.51,Outlier
973,Thermo-Acoustic,75.00,Outlier
974,Thermocouple,25.64,Outlier
974,RTD,18.00,Outlier
974,Thermo-Optical,544.93,Outlier
974,Thermo-Acoustic,75.00,Outlier
975,Thermocouple,25.53,Outlier
975,RTD,39.00,Outlier
975,Thermo-Optical,553.79,Outlier
975,Thermo-Acoustic,75.00,Outlier
976,Thermocouple,25.73,Outlier
976,RTD,18.00,Outlier
976,Thermo-Optical,532.39,Outlier
976,Thermo-Acoustic,25.00,Outlier
977,Thermocouple,25.59,Outlier
977,RTD,-40.00,Outlier
977,Thermo-Optical,511.74,Outlier
977,Thermo-Acoustic,250.00,Outlier
978,Thermocouple,25.60,Outlier
978,RTD,-46.00,Outlier
978,Thermo-Optical,450.39,Outlier
978,Thermo-Acoustic,250.00,Outlier
979,Thermocouple,25.73,Outlier
979,RTD,-3.00,Outlier
979,Thermo-Optical,488.24,Outlier
979,Thermo-Acoustic,225.00,Outlier
980,Thermocouple,25.62,Outlier
980,RTD,-27.00,Outlier
980,Thermo-Optical,511.74,Outlier
980,Thermo-Acoustic,225.00,Outlier
981,Thermocouple,25.63,Outlier
981,RTD,-36.00,Outlier
981,Thermo-Optical,504.27,Outlier
981,Thermo-Acoustic,150.00,Outlier
982,Thermocouple,25.69,Outlier
982,RTD,-30.00,Outlier
982,Thermo-Optical,535.61,Outlier
982,Thermo-Acoustic,200.00,Outlier
983,Thermocouple,25.67,Outlier
983,RTD,27.00,Outlier
983,Thermo-Optical,500.41,Outlier
983,Thermo-Acoustic,150.00,Outlier
984,Thermocouple,25.70,Outlier
984,RTD,-20.00,Outlier
984,Thermo-Optical,550.88,Outlier
984,Thermo-Acoustic,250.00,Outlier
985,Thermocouple,25.58,Outlier
985,RTD,-30.00,Outlier
985,Thermo-Optical,504.27,Outlier
985,Thermo-Acoustic,50.00,Outlier
986,Thermocouple,25.50,Outlier
986,RTD,-33.00,Outlier
986,Thermo-Optical,427.22,Outlier
986,Thermo-Acoustic,75.00,Outlier
987,Thermocouple,25.65,Outlier
987,RTD,10.00,Outlier
987,Thermo-Optical,562.25,Outlier
987,Thermo-Acoustic,150.00,Outlier
988,Thermocouple,25.55,Outlier
988,RTD,1.00,Outlier
988,Thermo-Optical,479.60,Outlier
988,Thermo-Acoustic,25.00,Outlier
989,Thermocouple,25.71,Outlier
989,RTD,5.00,Outlier
989,Thermo-Optical,433.37,Outlier
989,Thermo-Acoustic,200.00,Outlier
990,Thermocouple,25.62,Outlier
990,RTD,-27.00,Outlier
990,Thermo-Optical,414.06,Outlier
990,Thermo-Acoustic,225.00,Outlier
991,Thermocouple,25.62,Outlier
991,RTD,15.00,Outlier
991,Thermo-Optical,479.60,Outlier
991,Thermo-Acoustic,150.00,Outlier
992,Thermocouple,25.50,Outlier
992,RTD,4.00,Outlier
992,Thermo-Optical,570.34,Outlier
992,Thermo-Acoustic,75.00,Outlier
993,Thermocouple,25.54,Outlier
993,RTD,-29.00,Outlier
993,Thermo-Optical,550.88,Outlier
993,Thermo-Acoustic,200.00,Outlier
994,Thermocouple,25.61,Outlier
994,RTD,39.00,Outlier
994,Thermo-Optical,564.99,Outlier
994,Thermo-Acoustic,250.00,Outlier
995,Thermocouple,25.53,Outlier
995,RTD,32.00,Outlier
995,Thermo-Optical,444.93,Outlier
995,Thermo-Acoustic,150.00,Outlier
996,Thermocouple,25.61,Outlier
996,RTD,27.00,Outlier
996,Thermo-Optical,391.59,Outlier
996,Thermo-Acoustic,125.00,Outlier
997,Thermocouple,25.65,Outlier
997,RTD,-28.00,Outlier
997,Thermo-Optical,470.46,Outlier
997,Thermo-Acoustic,200.00,Outlier
998,Thermocouple,25.72,Outlier
998,RTD,-3.00,Outlier
998,Thermo-Optical,578.10,Outlier
998,Thermo-Acoustic,250.00,Outlier
999,Thermocouple,25.51,Outlier
999,RTD,36.00,Outlier
999,Thermo-Optical,529.12,Outlier
999,Thermo-Acoustic,125.00,Outlier
1000,Thermocouple,25.64,Outlier
1000,RTD,6.00,Outlier
1000,Thermo-Optical,439.26,Outlier
1000,Thermo-Acoustic,100.00,Outlier
1001,Thermocouple,25.69,Outlier
1001,RTD,-22.00,Outlier
1001,Thermo-Optical,470.46,Outlier
1001,Thermo-Acoustic,250.00,Outlier
1002,Thermocouple,25.60,Outlier
1002,RTD,-36.00,Outlier
1002,Thermo-Optical,518.90,Outlier
1002,Thermo-Acoustic,75.00,Outlier
1003,Thermocouple,25.61,Outlier
1003,RTD,14.00,Outlier
1003,Thermo-Optical,460.75,Outlier
1003,Thermo-Acoustic,250.00,Outlier
1004,Thermocouple,25.56,Outlier
1004,RTD,-26.00,Outlier
1004,Thermo-Optical,550.88,Outlier
1004,Thermo-Acoustic,75.00,Outlier
1005,Thermocouple,25.52,Outlier
1005,RTD,18.00,Outlier
1005,Thermo-Optical,391.59,Outlier
1005,Thermo-Acoustic,225.00,Outlier
1006,Thermocouple,25.56,Outlier
1006,RTD,-40.00,Outlier
1006,Thermo-Optical,427.22,Outlier
1006,Thermo-Acoustic,50.00,Outlier
1007,Thermocouple,25.50,Outlier
1007,RTD,-6.00,Outlier
1007,Thermo-Optical,504.27,Outlier
1007,Thermo-Acoustic,25.00,Outlier
1008,Thermocouple,25.64,Outlier
1008,RTD,21.00,Outlier
1008,Thermo-Optical,529.12,Outlier
1008,Thermo-Acoustic,75.00,Outlier
1009,Thermocouple,25.70,Outlier
1009,RTD,-23.00,Outlier
1009,Thermo-Optical,578.10,Outlier
1009,Thermo-Acoustic,100.00,Outlier
1010,Thermocouple,25.69,Outlier
1010,RTD,-48.00,Outlier
1010,Thermo-Optical,535.61,Outlier
1010,Thermo-Acoustic,225.00,Outlier
1011,Thermocouple,25.67,Outlier
1011,RTD,46.00,Outlier
1011,Thermo-Optical,504.27,Outlier
1011,Thermo-Acoustic,125.00,Outlier
1012,Thermocouple,25.55,Outlier
1012,RTD,-8.00,Outlier
1012,Thermo-Optical,567.68,Outlier
1012,Thermo-Acoustic,150.00,Outlier
1013,Thermocouple,25.51,Outlier
1013,RTD,-41.00,Outlier
1013,Thermo-Optical,406.98,Outlier
1013,Thermo-Acoustic,25.00,Outlier
1014,Thermocouple,25.53,Outlier
1014,RTD,36.00,Outlier
1014,Thermo-Optical,570.34,Outlier
1014,Thermo-Acoustic,50.00,Outlier
1015,Thermocouple,25.72,Outlier
1015,RTD,33.00,Outlier
1015,Thermo-Optical,532.39,Outlier
1015,Thermo-Acoustic,25.00,Outlier
1016,Thermocouple,25.62,Outlier
1016,RTD,43.00,Outlier
1016,Thermo-Optical,578.10,Outlier
1016,Thermo-Acoustic,225.00,Outlier
1017,Thermocouple,25.59,Outlier
1017,RTD,18.00,Outlier
1017,Thermo-Optical,518.90,Outlier
1017,Thermo-Acoustic,200.00,Outlier
1018,Thermocouple,25.51,Outlier
1018,RTD,-28.00,Outlier
1018,Thermo-Optical,406.98,Outlier
1018,Thermo-Acoustic,25.00,Outlier
1019,Thermocouple,25.65,Outlier
1019,RTD,-14.00,Outlier
1019,Thermo-Optical,556.65,Outlier
1019,Thermo-Acoustic,150.00,Outlier
1020,Thermocouple,25.57,Outlier
1020,RTD,-21.00,Outlier
1020,Thermo-Optical,455.66,Outlier
1020,Thermo-Acoustic,75.00,Outlier
1021,Thermocouple,25.67,Outlier
1021,RTD,18.00,Outlier
1021,Thermo-Optical,575.55,Outlier
1021,Thermo-Acoustic,175.00,Outlier
1022,Thermocouple,25.70,Outlier
1022,RTD,15.00,Outlier
1022,Thermo-Optical,550.88,Outlier
1022,Thermo-Acoustic,250.00,Outlier
1023,Thermocouple,25.62,Outlier
1023,RTD,-7.00,Outlier
1023,Thermo-Optical,538.77,Outlier
1023,Thermo-Acoustic,250.00,Outlier
1024,Thermocouple,25.69,Outlier
1024,RTD,-22.00,Outlier
1024,Thermo-Optical,399.51,Outlier
1024,Thermo-Acoustic,175.00,Outlier
1025,Thermocouple,25.55,Outlier
1025,RTD,-38.00,Outlier
1025,Thermo-Optical,575.55,Outlier
1025,Thermo-Acoustic,25.00,Outlier
1026,Thermocouple,25.59,Outlier
1026,RTD,8.00,Outlier
1026,Thermo-Optical,450.39,Outlier
1026,Thermo-Acoustic,100.00,Outlier
1027,Thermocouple,25.68,Outlier
1027,RTD,-37.00,Outlier
1027,Thermo-Optical,383.16,Outlier
1027,Thermo-Acoustic,200.00,Outlier
1028,Thermocouple,25.51,Outlier
1028,RTD,-44.00,Outlier
1028,Thermo-Optical,567.68,Outlier
1028,Thermo-Acoustic,100.00,Outlier
1029,Thermocouple,25.54,Outlier
1029,RTD,-11.00,Outlier
1029,Thermo-Optical,450.39,Outlier
1029,Thermo-Acoustic,50.00,Outlier
1030,Thermocouple,25.56,Outlier
1030,RTD,10.00,Outlier
1030,Thermo-Optical,567.68,Outlier
1030,Thermo-Acoustic,175.00,Outlier
1031,Thermocouple,25.53,Outlier
1031,RTD,21.00,Outlier
1031,Thermo-Optical,455.66,Outlier
1031,Thermo-Acoustic,225.00,Outlier
1032,Thermocouple,25.55,Outlier
1032,RTD,-9.00,Outlier
1032,Thermo-Optical,550.88,Outlier
1032,Thermo-Acoustic,50.00,Outlier
1033,Thermocouple,25.63,Outlier
1033,RTD,1.00,Outlier
1033,Thermo-Optical,575.55,Outlier
1033,Thermo-Acoustic,50.00,Outlier
1034,Thermocouple,25.65,Outlier
1034,RTD,-36.00,Outlier
1034,Thermo-Optical,444.93,Outlier
1034,Thermo-Acoustic,175.00,Outlier
1035,Thermocouple,25.60,Outlier
1035,RTD,9.00,Outlier
1035,Thermo-Optical,547.93,Outlier
1035,Thermo-Acoustic,225.00,Outlier
1036,Thermocouple,25.52,Outlier
1036,RTD,27.00,Outlier
1036,Thermo-Optical,433.37,Outlier
1036,Thermo-Acoustic,50.00,Outlier
1037,Thermocouple,25.61,Outlier
1037,RTD,30.00,Outlier
1037,Thermo-Optical,559.47,Outlier
1037,Thermo-Acoustic,200.00,Valid
1038,Thermocouple,25.53,Outlier
1038,RTD,20.00,Outlier
1038,Thermo-Optical,515.36,Outlier
1038,Thermo-Acoustic,150.00,Outlier
1039,Thermocouple,25.52,Outlier
1039,RTD,2.00,Outlier
1039,Thermo-Optical,572.96,Outlier
1039,Thermo-Acoustic,225.00,Outlier
1040,Thermocouple,25.59,Outlier
1040,RTD,-2.00,Outlier
1040,Thermo-Optical,562.25,Outlier
1040,Thermo-Acoustic,50.00,Outlier
1041,Thermocouple,25.72,Outlier
1041,RTD,-2.00,Outlier
1041,Thermo-Optical,572.96,Outlier
1041,Thermo-Acoustic,50.00,Outlier
1042,Thermocouple,25.63,Outlier
1042,RTD,-32.00,Outlier
1042,Thermo-Optical,547.93,Outlier
1042,Thermo-Acoustic,200.00,Outlier
1043,Thermocouple,25.53,Outlier
1043,RTD,-9.00,Outlier
1043,Thermo-Optical,383.16,Outlier
1043,Thermo-Acoustic,25.00,Outlier
1044,Thermocouple,25.57,Outlier
1044,RTD,-12.00,Outlier
1044,Thermo-Optical,427.22,Outlier
1044,Thermo-Acoustic,250.00,Outlier
1045,Thermocouple,25.51,Outlier
1045,RTD,42.00,Outlier
1045,Thermo-Optical,522.37,Outlier
1045,Thermo-Acoustic,125.00,Outlier
1046,Thermocouple,25.65,Outlier
1046,RTD,-37.00,Outlier
1046,Thermo-Optical,399.51,Outlier
1046,Thermo-Acoustic,125.00,Valid
1047,Thermocouple,25.55,Outlier
1047,RTD,-44.00,Outlier
1047,Thermo-Optical,575.55,Outlier
1047,Thermo-Acoustic,200.00,Outlier
1048,Thermocouple,25.54,Outlier
1048,RTD,-33.00,Outlier
1048,Thermo-Optical,583.11,Outlier
1048,Thermo-Acoustic,225.00,Outlier
1049,Thermocouple,25.56,Outlier
1049,RTD,19.00,Outlier
1049,Thermo-Optical,406.98,Outlier
1049,Thermo-Acoustic,75.00,Outlier
1050,Thermocouple,25.64,Outlier
1050,RTD,-5.00,Outlier
1050,Thermo-Optical,572.96,Outlier
1050,Thermo-Acoustic,125.00,Outlier
1051,Thermocouple,25.64,Outlier
1051,RTD,15.00,Outlier
1051,Thermo-Optical,496.45,Outlier
1051,Thermo-Acoustic,225.00,Outlier
1052,Thermocouple,25.59,Outlier
1052,RTD,-17.00,Outlier
1052,Thermo-Optical,511.74,Outlier
1052,Thermo-Acoustic,200.00,Outlier
1053,Thermocouple,25.56,Outlier
1053,RTD,-7.00,Outlier
1053,Thermo-Optical,465.68,Outlier
1053,Thermo-Acoustic,250.00,Outlier
1054,Thermocouple,25.70,Outlier
1054,RTD,-23.00,Outlier
1054,Thermo-Optical,547.93,Outlier
1054,Thermo-Acoustic,125.00,Outlier
1055,Thermocouple,25.56,Outlier
1055,RTD,39.00,Outlier
1055,Thermo-Optical,553.79,Outlier
1055,Thermo-Acoustic,250.00,Outlier
1056,Thermocouple,25.56,Outlier
1056,RTD,21.00,Outlier
1056,Thermo-Optical,547.93,Outlier
1056,Thermo-Acoustic,225.00,Outlier
1057,Thermocouple,25.54,Outlier
1057,RTD,34.00,Outlier
1057,Thermo-Optical,427.22,Outlier
1057,Thermo-Acoustic,175.00,Outlier
1058,Thermocouple,25.61,Outlier
1058,RTD,-22.00,Outlier
1058,Thermo-Optical,479.60,Outlier
1058,Thermo-Acoustic,225.00,Outlier
1059,Thermocouple,25.51,Outlier
1059,RTD,-45.00,Outlier
1059,Thermo-Optical,470.46,Outlier
1059,Thermo-Acoustic,250.00,Outlier
1060,Thermocouple,25.52,Outlier
1060,RTD,-25.00,Outlier
1060,Thermo-Optical,567.68,Outlier
1060,Thermo-Acoustic,100.00,Outlier
1061,Thermocouple,25.58,Outlier
1061,RTD,19.00,Outlier
1061,Thermo-Optical,518.90,Outlier
1061,Thermo-Acoustic,250.00,Outlier
1062,Thermocouple,25.51,Outlier
1062,RTD,-13.00,Outlier
1062,Thermo-Optical,567.68,Outlier
1062,Thermo-Acoustic,150.00,Outlier
1063,Thermocouple,25.68,Outlier
1063,RTD,43.00,Outlier
1063,Thermo-Optical,383.16,Outlier
1063,Thermo-Acoustic,50.00,Outlier
1064,Thermocouple,25.57,Outlier
1064,RTD,1.00,Outlier
1064,Thermo-Optical,492.40,Outlier
1064,Thermo-Acoustic,200.00,Outlier
1065,Thermocouple,25.66,Outlier
1065,RTD,-16.00,Outlier
1065,Thermo-Optical,427.22,Outlier
1065,Thermo-Acoustic,25.00,Outlier
1066,Thermocouple,25.68,Outlier
1066,RTD,-31.00,Outlier
1066,Thermo-Optical,439.26,Outlier
1066,Thermo-Acoustic,175.00,Outlier
1067,Thermocouple,25.69,Outlier
1067,RTD,-44.00,Outlier
1067,Thermo-Optical,564.99,Outlier
1067,Thermo-Acoustic,50.00,Outlier
1068,Thermocouple,25.66,Outlier
1068,RTD,-47.00,Outlier
1068,Thermo-Optical,572.96,Outlier
1068,Thermo-Acoustic,175.00,Outlier
1069,Thermocouple,25.65,Outlier
1069,RTD,-5.00,Outlier
1069,Thermo-Optical,483.98,Outlier
1069,Thermo-Acoustic,200.00,Outlier
1070,Thermocouple,25.71,Outlier
1070,RTD,37.00,Outlier
1070,Thermo-Optical,583.11,Outlier
1070,Thermo-Acoustic,225.00,Outlier
1071,Thermocouple,25.54,Outlier
1071,RTD,-37.00,Outlier
1071,Thermo-Optical,559.47,Outlier
1071,Thermo-Acoustic,75.00,Outlier
1072,Thermocouple,25.54,Outlier
1072,RTD,-28.00,Outlier
1072,Thermo-Optical,406.98,Outlier
1072,Thermo-Acoustic,150.00,Outlier
1073,Thermocouple,25.67,Outlier
1073,RTD,41.00,Outlier
1073,Thermo-Optical,504.27,Outlier
1073,Thermo-Acoustic,200.00,Outlier
1074,Thermocouple,25.69,Outlier
1074,RTD,-28.00,Outlier
1074,Thermo-Optical,532.39,Outlier
1074,Thermo-Acoustic,25.00,Outlier
1075,Thermocouple,25.52,Outlier
1075,RTD,-2.00,Outlier
1075,Thermo-Optical,488.24,Outlier
1075,Thermo-Acoustic,50.00,Outlier
1076,Thermocouple,25.54,Outlier
1076,RTD,-47.00,Outlier
1076,Thermo-Optical,511.74,Outlier
1076,Thermo-Acoustic,200.00,Outlier
1077,Thermocouple,25.64,Outlier
1077,RTD,-2.00,Outlier
1077,Thermo-Optical,470.46,Outlier
1077,Thermo-Acoustic,50.00,Outlier
1078,Thermocouple,25.66,Outlier
1078,RTD,-9.00,Outlier
1078,Thermo-Optical,399.51,Outlier
1078,Thermo-Acoustic,175.00,Outlier
1079,Thermocouple,25.58,Outlier
1079,RTD,32.00,Outlier
1079,Thermo-Optical,538.77,Outlier
1079,Thermo-Acoustic,25.00,Outlier
1080,Thermocouple,25.50,Outlier
1080,RTD,11.00,Outlier
1080,Thermo-Optical,488.24,Outlier
1080,Thermo-Acoustic,175.00,Valid
1081,Thermocouple,25.72,Outlier
1081,RTD,21.00,Outlier
1081,Thermo-Optical,427.22,Outlier
1081,Thermo-Acoustic,125.00,Outlier
1082,Thermocouple,25.72,Outlier
1082,RTD,43.00,Outlier
1082,Thermo-Optical,500.41,Outlier
1082,Thermo-Acoustic,150.00,Outlier
1083,Thermocouple,25.54,Outlier
1083,RTD,-36.00,Outlier
1083,Thermo-Optical,547.93,Outlier
1083,Thermo-Acoustic,25.00,Outlier
1084,Thermocouple,25.51,Outlier
1084,RTD,35.00,Outlier
1084,Thermo-Optical,535.61,Outlier
1084,Thermo-Acoustic,50.00,Outlier
1085,Thermocouple,25.66,Outlier
1085,RTD,-23.00,Outlier
1085,Thermo-Optical,538.77,Outlier
1085,Thermo-Acoustic,50.00,Outlier
1086,Thermocouple,25.50,Outlier
1086,RTD,0.00,Outlier
1086,Thermo-Optical,525.78,Outlier
1086,Thermo-Acoustic,150.00,Outlier
1087,Thermocouple,25.59,Outlier
1087,RTD,-13.00,Outlier
1087,Thermo-Optical,583.11,Outlier
1087,Thermo-Acoustic,125.00,Outlier
1088,Thermocouple,25.58,Outlier
1088,RTD,-11.00,Outlier
1088,Thermo-Optical,492.40,Outlier
1088,Thermo-Acoustic,125.00,Outlier
1089,Thermocouple,25.67,Outlier
1089,RTD,3.00,Outlier
1089,Thermo-Optical,414.06,Outlier
1089,Thermo-Acoustic,50.00,Outlier
1090,Thermocouple,25.72,Outlier
1090,RTD,-7.00,Outlier
1090,Thermo-Optical,414.06,Outlier
1090,Thermo-Acoustic,75.00,Outlier
1091,Thermocouple,25.57,Outlier
1091,RTD,44.00,Outlier
1091,Thermo-Optical,553.79,Outlier
1091,Thermo-Acoustic,25.00,Outlier
1092,Thermocouple,25.60,Outlier
1092,RTD,43.00,Outlier
1092,Thermo-Optical,570.34,Outlier
1092,Thermo-Acoustic,150.00,Outlier
1093,Thermocouple,25.62,Outlier
1093,RTD,46.00,Outlier
1093,Thermo-Optical,532.39,Outlier
1093,Thermo-Acoustic,200.00,Valid
1094,Thermocouple,25.68,Outlier
1094,RTD,2.00,Outlier
1094,Thermo-Optical,556.65,Outlier
1094,Thermo-Acoustic,125.00,Outlier
1095,Thermocouple,25.66,Outlier
1095,RTD,-3.00,Outlier
1095,Thermo-Optical,578.10,Outlier
1095,Thermo-Acoustic,250.00,Outlier
1096,Thermocouple,25.54,Outlier
1096,RTD,-39.00,Outlier
1096,Thermo-Optical,483.98,Outlier
1096,Thermo-Acoustic,50.00,Outlier
1097,Thermocouple,25.53,Outlier
1097,RTD,9.00,Outlier
1097,Thermo-Optical,492.40,Outlier
1097,Thermo-Acoustic,75.00,Outlier
1098,Thermocouple,25.67,Outlier
1098,RTD,19.00,Outlier
1098,Thermo-Optical,583.11,Outlier
1098,Thermo-Acoustic,150.00,Outlier
1099,Thermocouple,25.68,Outlier
1099,RTD,24.00,Outlier
1099,Thermo-Optical,583.11,Outlier
1099,Thermo-Acoustic,25.00,Outlier
1100,Thermocouple,25.72,Outlier
1100,RTD,40.00,Outlier
1100,Thermo-Optical,420.79,Outlier
1100,Thermo-Acoustic,200.00,Outlier
1101,Thermocouple,25.55,Outlier
1101,RTD,-7.00,Outlier
1101,Thermo-Optical,500.41,Outlier
1101,Thermo-Acoustic,250.00,Outlier
1102,Thermocouple,25.51,Outlier
1102,RTD,19.00,Outlier
1102,Thermo-Optical,500.41,Outlier
1102,Thermo-Acoustic,150.00,Outlier
1103,Thermocouple,25.73,Outlier
1103,RTD,41.00,Outlier
1103,Thermo-Optical,518.90,Outlier
1103,Thermo-Acoustic,200.00,Valid
1104,Thermocouple,25.56,Outlier
1104,RTD,-34.00,Outlier
1104,Thermo-Optical,529.12,Outlier
1104,Thermo-Acoustic,125.00,Outlier
1105,Thermocouple,25.65,Outlier
1105,RTD,-43.00,Outlier
